timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
124.000000,-0.349066,-0.031645,0.500000,-0.132537,-0.001453,6161.000000,
125.000000,-0.349066,-0.032109,0.333333,-0.132537,-0.001485,6165.000000,
126.000000,-0.349066,-0.032573,0.333333,-0.132537,-0.001517,6168.000000,
127.000000,-0.349066,-0.033037,0.500000,-0.132537,-0.001550,6170.000000,
128.000000,-0.349066,-0.033502,0.500000,-0.132537,-0.001584,6173.000000,
129.000000,-0.349066,-0.033966,0.500000,-0.132537,-0.001618,6175.000000,
130.000000,-0.349066,-0.034430,0.500000,-0.132537,-0.001652,6177.000000,
131.000000,-0.349066,-0.034894,0.333333,-0.132537,-0.001687,6181.000000,
132.000000,-0.349066,-0.035358,0.500000,-0.141915,-0.001722,6184.000000,
133.000000,-0.349066,-0.035823,0.500000,-0.141915,-0.001758,6186.000000,
134.000000,-0.349066,-0.036320,0.500000,-0.141915,-0.001795,6189.000000,
135.000000,-0.349066,-0.036818,0.500000,-0.141915,-0.001831,6191.000000,
136.000000,-0.349066,-0.037315,0.500000,-0.141915,-0.001869,6193.000000,
137.000000,-0.349066,-0.037813,0.333333,-0.141915,-0.001907,6197.000000,
138.000000,-0.349066,-0.038310,0.333333,-0.141915,-0.001945,6200.000000,
139.000000,-0.349066,-0.038807,0.500000,-0.141915,-0.001984,6202.000000,
140.000000,-0.349066,-0.039305,0.500000,-0.141915,-0.002023,6204.000000,
141.000000,-0.349066,-0.039802,0.500000,-0.141915,-0.002063,6207.000000,
142.000000,-0.349066,-0.040300,0.500000,-0.150283,-0.002103,6209.000000,
143.000000,-0.349066,-0.040797,0.250000,-0.150283,-0.002144,6213.000000,
144.000000,-0.349066,-0.041325,0.500000,-0.150283,-0.002185,6216.000000,
145.000000,-0.349066,-0.041852,0.500000,-0.150283,-0.002227,6218.000000,
146.000000,-0.349066,-0.042379,0.500000,-0.150283,-0.002269,6221.000000,
147.000000,-0.349066,-0.042906,0.500000,-0.150283,-0.002312,6223.000000,
148.000000,-0.349066,-0.043433,0.500000,-0.150283,-0.002356,6225.000000,
149.000000,-0.349066,-0.043961,0.500000,-0.150283,-0.002400,6228.000000,
150.000000,-0.349066,-0.044488,0.333333,-0.150283,-0.002444,6231.000000,
151.000000,-0.349066,-0.045015,0.500000,-0.150283,-0.002489,6234.000000,
152.000000,-0.349066,-0.045542,0.500000,-0.158486,-0.002535,6236.000000,
153.000000,-0.349066,-0.046069,0.500000,-0.158486,-0.002581,6238.000000,
154.000000,-0.349066,-0.046626,0.500000,-0.158486,-0.002627,6241.000000,
155.000000,-0.349066,-0.047182,0.500000,-0.158486,-0.002675,6243.000000,
156.000000,-0.349066,-0.047739,0.333333,-0.158486,-0.002722,6247.000000,
157.000000,-0.349066,-0.048295,0.333333,-0.158486,-0.002771,6250.000000,
158.000000,-0.349066,-0.048851,0.500000,-0.158486,-0.002820,6252.000000,
159.000000,-0.349066,-0.049408,0.500000,-0.158486,-0.002869,6255.000000,
160.000000,-0.349066,-0.049964,0.500000,-0.158486,-0.002919,6258.000000,
161.000000,-0.349066,-0.050521,0.500000,-0.158486,-0.002969,6260.000000,
162.000000,-0.349066,-0.051077,0.333333,-0.166518,-0.003021,6264.000000,
163.000000,-0.349066,-0.051634,0.333333,-0.166518,-0.003072,6267.000000,
164.000000,-0.349066,-0.052219,0.500000,-0.166518,-0.003124,6270.000000,
165.000000,-0.349066,-0.052804,0.500000,-0.166518,-0.003177,6272.000000,
166.000000,-0.349066,-0.053389,0.500000,-0.166518,-0.003231,6275.000000,
167.000000,-0.349066,-0.053974,0.500000,-0.166518,-0.003285,6277.000000,
168.000000,-0.349066,-0.054559,0.333333,-0.166518,-0.003339,6280.000000,
169.000000,-0.349066,-0.055144,0.500000,-0.166518,-0.003394,6283.000000,
170.000000,-0.349066,-0.055729,0.500000,-0.166518,-0.003450,6285.000000,
171.000000,-0.349066,-0.056314,0.500000,-0.166518,-0.003506,6287.000000,
172.000000,-0.349066,-0.056900,0.500000,-0.174370,-0.003563,6290.000000,
173.000000,-0.349066,-0.057485,0.500000,-0.174370,-0.003621,6292.000000,
174.000000,-0.349066,-0.058098,0.500000,-0.174370,-0.003679,6295.000000,
175.000000,-0.349066,-0.058711,0.333333,-0.174370,-0.003737,6298.000000,
176.000000,-0.349066,-0.059324,0.500000,-0.174370,-0.003797,6300.000000,
177.000000,-0.349066,-0.059937,0.500000,-0.174370,-0.003857,6303.000000,
178.000000,-0.349066,-0.060551,0.500000,-0.174370,-0.003917,6305.000000,
179.000000,-0.349066,-0.061164,0.500000,-0.174370,-0.003978,6308.000000,
180.000000,-0.349066,-0.061777,0.500000,-0.174370,-0.004040,6310.000000,
181.000000,-0.349066,-0.062390,0.333333,-0.174370,-0.004103,6313.000000,
182.000000,-0.349066,-0.063003,0.500000,-0.182034,-0.004166,6315.000000,
183.000000,-0.349066,-0.063617,0.500000,-0.182034,-0.004229,6318.000000,
184.000000,-0.349066,-0.064257,0.500000,-0.182034,-0.004294,6320.000000,
185.000000,-0.349066,-0.064898,0.500000,-0.182034,-0.004358,6323.000000,
186.000000,-0.349066,-0.065539,0.500000,-0.182034,-0.004424,6325.000000,
187.000000,-0.349066,-0.066179,0.500000,-0.182034,-0.004490,6327.000000,
188.000000,-0.349066,-0.066820,0.333333,-0.182034,-0.004557,6331.000000,
189.000000,-0.349066,-0.067461,0.500000,-0.182034,-0.004624,6334.000000,
190.000000,-0.349066,-0.068102,0.500000,-0.182034,-0.004693,6336.000000,
191.000000,-0.349066,-0.068742,0.333333,-0.182034,-0.004761,6340.000000,
192.000000,-0.349066,-0.069383,0.250000,-0.189504,-0.004831,6344.000000,
193.000000,-0.349066,-0.070024,0.200000,-0.189504,-0.004901,6349.000000,
194.000000,-0.349066,-0.070691,0.333333,-0.189504,-0.004971,6353.000000,
195.000000,-0.349066,-0.071359,0.500000,-0.189504,-0.005043,6355.000000,
196.000000,-0.349066,-0.072026,0.500000,-0.189504,-0.005115,6357.000000,
197.000000,-0.349066,-0.072694,0.500000,-0.189504,-0.005187,6360.000000,
198.000000,-0.349066,-0.073361,0.250000,-0.189504,-0.005261,6364.000000,
199.000000,-0.349066,-0.074029,0.500000,-0.189504,-0.005335,6367.000000,
200.000000,-0.349066,-0.074697,0.500000,-0.189504,-0.005410,6370.000000,
201.000000,-0.349066,-0.075364,0.500000,-0.189504,-0.005485,6372.000000,
202.000000,-0.349066,-0.076032,0.500000,-0.196773,-0.005561,6374.000000,
203.000000,-0.349066,-0.076699,0.500000,-0.196773,-0.005638,6377.000000,
204.000000,-0.349066,-0.077393,0.333333,-0.196773,-0.005715,6380.000000,
205.000000,-0.349066,-0.078087,0.333333,-0.196773,-0.005793,6383.000000,
206.000000,-0.349066,-0.078780,0.500000,-0.196773,-0.005872,6385.000000,
207.000000,-0.349066,-0.079474,0.500000,-0.196773,-0.005951,6388.000000,
208.000000,-0.349066,-0.080168,0.500000,-0.196773,-0.006032,6391.000000,
209.000000,-0.349066,-0.080862,0.500000,-0.196773,-0.006112,6393.000000,
210.000000,-0.349066,-0.081555,0.333333,-0.196773,-0.006194,6397.000000,
211.000000,-0.349066,-0.082249,0.333333,-0.196773,-0.006276,6401.000000,
212.000000,-0.349066,-0.082943,0.500000,-0.203832,-0.006359,6403.000000,
213.000000,-0.349066,-0.083637,0.500000,-0.203832,-0.006443,6405.000000,
214.000000,-0.349066,-0.084356,0.500000,-0.203832,-0.006527,6408.000000,
215.000000,-0.349066,-0.085075,0.500000,-0.203832,-0.006612,6410.000000,
216.000000,-0.349066,-0.085794,0.333333,-0.203832,-0.006698,6413.000000,
217.000000,-0.349066,-0.086514,0.500000,-0.203832,-0.006784,6416.000000,
218.000000,-0.349066,-0.087233,0.500000,-0.203832,-0.006872,6418.000000,
219.000000,-0.349066,-0.087952,0.500000,-0.203832,-0.006960,6421.000000,
220.000000,-0.349066,-0.088671,0.500000,-0.203832,-0.007048,6423.000000,
221.000000,-0.349066,-0.089391,0.500000,-0.203832,-0.007138,6425.000000,
