timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
140.000000,-0.349066,-0.039305,0.500000,-0.141915,-0.002023,6492.000000,
141.000000,-0.349066,-0.039802,0.500000,-0.141915,-0.002063,6495.000000,
142.000000,-0.349066,-0.040300,0.500000,-0.150283,-0.002103,6497.000000,
143.000000,-0.349066,-0.040797,0.500000,-0.150283,-0.002144,6499.000000,
144.000000,-0.349066,-0.041325,0.500000,-0.150283,-0.002185,6501.000000,
145.000000,-0.349066,-0.041852,0.333333,-0.150283,-0.002227,6504.000000,
146.000000,-0.349066,-0.042379,0.500000,-0.150283,-0.002269,6507.000000,
147.000000,-0.349066,-0.042906,0.500000,-0.150283,-0.002312,6509.000000,
148.000000,-0.349066,-0.043433,0.500000,-0.150283,-0.002356,6512.000000,
149.000000,-0.349066,-0.043961,0.500000,-0.150283,-0.002400,6515.000000,
150.000000,-0.349066,-0.044488,0.200000,-0.150283,-0.002444,6520.000000,
151.000000,-0.349066,-0.045015,0.250000,-0.150283,-0.002489,6524.000000,
152.000000,-0.349066,-0.045542,0.333333,-0.158486,-0.002535,6528.000000,
153.000000,-0.349066,-0.046069,0.500000,-0.158486,-0.002581,6530.000000,
154.000000,-0.349066,-0.046626,0.500000,-0.158486,-0.002627,6532.000000,
155.000000,-0.349066,-0.047182,0.500000,-0.158486,-0.002675,6535.000000,
156.000000,-0.349066,-0.047739,0.333333,-0.158486,-0.002722,6539.000000,
157.000000,-0.349066,-0.048295,0.500000,-0.158486,-0.002771,6541.000000,
158.000000,-0.349066,-0.048851,0.333333,-0.158486,-0.002820,6545.000000,
159.000000,-0.349066,-0.049408,0.500000,-0.158486,-0.002869,6547.000000,
160.000000,-0.349066,-0.049964,0.500000,-0.158486,-0.002919,6550.000000,
161.000000,-0.349066,-0.050521,0.250000,-0.158486,-0.002969,6554.000000,
162.000000,-0.349066,-0.051077,0.500000,-0.166518,-0.003021,6556.000000,
163.000000,-0.349066,-0.051634,0.500000,-0.166518,-0.003072,6559.000000,
164.000000,-0.349066,-0.052219,0.500000,-0.166518,-0.003124,6561.000000,
165.000000,-0.349066,-0.052804,0.500000,-0.166518,-0.003177,6563.000000,
166.000000,-0.349066,-0.053389,0.500000,-0.166518,-0.003231,6566.000000,
167.000000,-0.349066,-0.053974,0.500000,-0.166518,-0.003285,6568.000000,
168.000000,-0.349066,-0.054559,0.333333,-0.166518,-0.003339,6571.000000,
169.000000,-0.349066,-0.055144,0.500000,-0.166518,-0.003394,6574.000000,
170.000000,-0.349066,-0.055729,0.500000,-0.166518,-0.003450,6576.000000,
171.000000,-0.349066,-0.056314,0.500000,-0.166518,-0.003506,6578.000000,
172.000000,-0.349066,-0.056900,0.500000,-0.174370,-0.003563,6581.000000,
173.000000,-0.349066,-0.057485,0.500000,-0.174370,-0.003621,6583.000000,
174.000000,-0.349066,-0.058098,0.500000,-0.174370,-0.003679,6586.000000,
175.000000,-0.349066,-0.058711,0.500000,-0.174370,-0.003737,6588.000000,
176.000000,-0.349066,-0.059324,0.500000,-0.174370,-0.003797,6591.000000,
177.000000,-0.349066,-0.059937,0.500000,-0.174370,-0.003857,6593.000000,
178.000000,-0.349066,-0.060551,0.500000,-0.174370,-0.003917,6595.000000,
179.000000,-0.349066,-0.061164,0.500000,-0.174370,-0.003978,6597.000000,
180.000000,-0.349066,-0.061777,0.500000,-0.174370,-0.004040,6600.000000,
181.000000,-0.349066,-0.062390,0.333333,-0.174370,-0.004103,6603.000000,
182.000000,-0.349066,-0.063003,0.500000,-0.182034,-0.004166,6605.000000,
183.000000,-0.349066,-0.063617,0.500000,-0.182034,-0.004229,6608.000000,
184.000000,-0.349066,-0.064257,0.500000,-0.182034,-0.004294,6610.000000,
185.000000,-0.349066,-0.064898,0.500000,-0.182034,-0.004358,6612.000000,
186.000000,-0.349066,-0.065539,0.500000,-0.182034,-0.004424,6614.000000,
187.000000,-0.349066,-0.066179,0.500000,-0.182034,-0.004490,6617.000000,
